UnixTimestamp,Date(America/New_York),Time(America/New_York),ExternalTemp,SpConductivity_us,Pressure_abs,Turbidity,ODO,ODO_Sat,PH,PH_mV,Chlorophyll_ugL,Chlorophyll_RFU,BGA_PC_ugL,BGA_PC_RFU,BatteryVoltage,InternalHumidity,Latitude,LongitudeD=08/14/24,20:30:00,20.58797,44436.04,15.81594,NAN,9.090303,119.7475,8.238728,-72.0395,2.613046,0.6532615,NAN_1,NAN_2,13.30436,34,44.10991,-69.10593,Longitude(Inactive-1)
1722501000000,2024-01-08,04:30:00 16200000,18.34696,45263.09,15.70537,NAN,7.992251,101.3138,8.149662,-66.34955,4.322945,1.080736,NAN,NAN,13.2568,32,44.10995,,,,,,,,,,,,,,,,,,,-69.10587
1722501900000,2024-01-08,04:45:00 17100000,18.72532,45163.2,15.70441,NAN,8.045964,102.675,8.16664,-67.41514,4.756968,1.189242,NAN,NAN,13.25414,32,44.10995,,,,,,,,,,,,,,,,,,,-69.10587
1722502800000,2024-01-08,05:00:00 18000000,18.4838,45123.7,12.56502,NAN,7.736608,98.29741,8.17487,-67.83616,3.889207,0.9723017,NAN,NAN,13.19598,32,44.10995,,,,,,,,,,,,,,,,,,,-69.10587
1722503700000,2024-01-08,05:15:00 18900000,18.46616,45188.88,15.70186,NAN,7.668883,97.40694,8.140028,-65.82071,4.200309,1.050077,NAN,NAN,13.25487,32,44.10994,,,,,,,,,,,,,,,,,,,-69.1059
1722504600000,2024-01-08,05:30:00 19800000,18.32678,45255.32,15.70216,NAN,7.530306,95.42149,8.118448,-64.54402,3.72476,0.9311901,NAN,NAN,13.25463,32,44.10994,,,,,,,,,,,,,,,,,,,-69.1059
1722505500000,2024-01-08,05:45:00 20700000,18.20097,45302.62,15.70165,NAN,7.920647,100.1454,8.137969,-65.64207,4.40555,1.101387,NAN,NAN,13.24087,32,44.10994,,,,,,,,,,,,,,,,,,,-69.1059
1722506400000,2024-01-08,06:00:00 21600000,17.67434,16874.99,15.70193,NAN,8.14179,102.0004,8.155062,-66.50788,4.569795,1.142449,NAN,NAN,13.23701,32,44.10994,,,,,,,,,,,,,,,,,,,-69.1059
1722507300000,2024-01-08,06:15:00 22500000,17.4953,45640.48,15.70189,NAN,8.181359,102.1836,8.131336,-65.09974,4.327466,1.081867,NAN,NAN,13.26259,32,44.10993,,,,,,,,,,,,,,,,,,,-69.10588
1722508200000,2024-01-08,06:30:00 23400000,17.31717,45676.22,15.70183,NAN,8.129955,101.2265,8.126015,-64.7561,3.666674,0.9166686,NAN,NAN,13.26331,32,44.10993,,,,,,,,,,,,,,,,,,,-69.10588
1722509100000,2024-01-08,06:45:00 24300000,16.93011,45890.43,15.70615,NAN,8.353801,103.3179,8.129288,-64.85611,4.278207,1.069552,NAN,NAN,13.26114,32,44.10993,,,,,,,,,,,,,,,,,,,-69.10588
1722510000000,2024-01-08,07:00:00 25200000,17.73951,38558.22,12.56746,NAN,8.34081,104.6071,8.158475,-66.71808,5.071975,1.267994,NAN,NAN,13.2457,32,44.10993,,,,,,,,,,,,,,,,,,,-69.10588
1722510900000,2024-01-08,07:15:00 26100000,17.51219,45635,15.70694,NAN,8.436186,105.3794,8.152583,-66.32299,4.256144,1.064036,NAN,NAN,13.2638,32,44.10988,,,,,,,,,,,,,,,,,,,-69.10591
1722511800000,2024-01-08,07:30:00 27000000,16.28313,46157.33,15.70648,NAN,8.505004,103.9788,8.126871,-64.57259,3.971257,0.9928142,NAN,NAN,13.29735,32,44.10988,,,,,,,,,,,,,,,,,,,-69.10591
1722512700000,2024-01-08,07:45:00 27900000,16.99014,45792.84,15.70758,NAN,8.68255,107.4808,8.160224,-66.64854,4.104897,1.026224,NAN,NAN,13.31184,32,44.10988,,,,,,,,,,,,,,,,,,,-69.10591
1722513600000,2024-01-08,08:00:00 28800000,16.63006,45972.87,12.56711,NAN,8.56388,105.3581,8.169535,-67.09909,3.69343,0.9233575,NAN,NAN,13.33042,32,44.10988,,,,,,,,,,,,,,,,,,,-69.10591
1722514500000,2024-01-08,08:15:00 29700000,16.40937,46102.86,15.7088,NAN,8.548477,104.7612,8.130713,-64.8224,4.009429,1.002357,NAN,NAN,13.37337,32,44.10993,,,,,,,,,,,,,,,,,,,-69.10593
1722515400000,2024-01-08,08:30:00 30600000,16.90175,45863.63,15.70665,NAN,8.48451,104.8834,8.141173,-65.53516,3.515379,0.8788447,NAN,NAN,13.41707,32,44.10993,,,,,,,,,,,,,,,,,,,-69.10593
1722516300000,2024-01-08,08:45:00 31500000,15.69002,46418.14,15.71183,NAN,8.590692,103.926,8.123663,-64.25752,4.488771,1.122193,NAN,NAN,13.37193,32,44.10993,,,,,,,,,,,,,,,,,,,-69.10593
1722517200000,2024-01-08,09:00:00 32400000,15.44885,15427.38,15.7208,NAN,8.522264,102.6485,8.117643,-63.86073,4.60553,1.151383,NAN,NAN,13.398,32,44.10993,,,,,,,,,,,,,,,,,,,-69.10593
1722518100000,2024-01-08,09:15:00 33300000,15.01226,46739.23,15.7153,NAN,8.474956,101.2911,8.107852,-63.20542,4.221009,1.055252,NAN,NAN,13.43589,32,44.10999,,,,,,,,,,,,,,,,,,,-69.10589
1722519000000,2024-01-08,09:30:00 34200000,15.1842,46703.7,15.71383,NAN,8.333988,99.92925,8.099,-62.73771,3.019274,0.7548186,NAN,NAN,13.58481,32,44.10999,,,,,,,,,,,,,,,,,,,-69.10589
1722519900000,2024-01-08,09:45:00 35100000,15.44076,46619.19,15.71528,NAN,8.354054,100.6377,8.108472,-63.33333,3.02245,0.7556125,NAN,NAN,13.5614,32,44.10999,,,,,,,,,,,,,,,,,,,-69.10589
1722520800000,2024-01-08,10:00:00 36000000,15.54754,16761.67,15.70907,NAN,8.356045,100.8667,8.119041,-63.96158,3.356198,0.8390495,NAN,NAN,13.46992,32,44.10999,,,,,,,,,,,,,,,,,,,-69.10589
1722521700000,2024-01-08,10:15:00 36900000,15.74321,46493.81,15.71542,NAN,8.251416,99.95605,8.100485,-62.94377,2.833256,0.7083141,NAN,NAN,13.59712,32,44.10994,,,,,,,,,,,,,,,,,,,-69.10592
1722522600000,2024-01-08,10:30:00 37800000,15.45377,46604.29,15.7167,NAN,8.30827,100.1279,8.103491,-63.05382,3.426353,0.8565883,NAN,NAN,13.46148,32,44.10994,,,,,,,,,,,,,,,,,,,-69.10592
1722523500000,2024-01-08,10:45:00 38700000,15.90772,46463,15.71485,NAN,8.372269,101.735,8.109597,-63.50113,2.930028,0.7325069,NAN,NAN,13.47234,32,44.10994,,,,,,,,,,,,,,,,,,,-69.10592
1722524400000,2024-01-08,11:00:00 39600000,18.31055,45698.29,12.57265,NAN,8.44512,107.2024,8.180327,-68.11061,1.75858,0.439645,NAN,NAN,13.47185,31,44.10994,,,,,,,,,,,,,,,,,,,-69.10592
1722525300000,2024-01-08,11:15:00 40500000,18.35467,45653.24,15.71578,NAN,8.413099,106.8471,8.151694,-66.46889,2.717083,0.6792709,NAN,NAN,13.4774,31,44.10997,,,,,,,,,,,,,,,,,,,-69.10596
1722526200000,2024-01-08,11:30:00 41400000,18.6666,45527.08,15.71824,NAN,8.438807,107.7528,8.161532,-67.10838,2.355251,0.5888128,NAN,NAN,13.48151,31,44.10997,,,,,,,,,,,,,,,,,,,-69.10596
1722527100000,2024-01-08,11:45:00 42300000,18.92072,45486.23,15.71539,NAN,8.442725,108.2929,8.16484,-67.35623,2.588402,0.6471005,NAN,NAN,13.48247,31,44.10997,,,,,,,,,,,,,,,,,,,-69.10596
1722528000000,2024-01-08,12:00:00 43200000,18.65693,15497.74,15.71532,NAN,8.401041,107.2579,8.164544,-67.28095,2.636785,0.6591961,NAN,NAN,13.4581,32,44.10997,,,,,,,,,,,,,,,,,,,-69.10596
1722528900000,2024-01-08,12:15:00 44100000,19.06284,45460.39,15.71547,NAN,8.403601,108.0837,8.155988,-66.88033,2.915608,0.7289021,NAN,NAN,13.46051,32,44.10986,,,,,,,,,,,,,,,,,,,-69.10592
1722529800000,2024-01-08,12:30:00 45000000,18.22171,45669.95,15.71523,NAN,8.429435,106.8277,8.143439,-65.96717,3.002872,0.7507179,NAN,NAN,13.46099,32,44.10986,,,,,,,,,,,,,,,,,,,-69.10592
1722530700000,2024-01-08,12:45:00 45900000,19.68042,45323.68,15.71436,NAN,8.475328,110.2016,8.17725,-68.2527,2.293318,0.5733295,NAN,NAN,13.45762,32,44.10986,,,,,,,,,,,,,,,,,,,-69.10592
1722531600000,2024-01-08,01:00:00 46800000,19.47991,45372.35,12.5712,NAN,8.490003,110.0055,8.176744,-68.17805,2.783897,0.6959742,NAN,NAN,13.45014,32,44.10986,,,,,,,,,,,,,,,,,,,-69.10592
1722532500000,2024-01-08,01:15:00 47700000,19.38987,45442.86,15.71649,NAN,8.580128,111.0111,8.175741,-68.0977,2.76569,0.6914226,NAN,NAN,13.43565,32,44.10995,,,,,,,,,,,,,,,,,,,-69.10592
1722533400000,2024-01-08,01:30:00 48600000,19.58632,45394.82,15.71689,NAN,8.752449,113.6351,8.189461,-68.93806,2.949131,0.7372828,NAN,NAN,13.43227,32,44.10995,,,,,,,,,,,,,,,,,,,-69.10592
1722534300000,2024-01-08,01:45:00 49500000,19.16178,45644.85,15.71317,NAN,9.350958,120.5478,8.213409,-70.2208,2.756314,0.6890785,NAN,NAN,13.43227,32,44.10995,,,,,,,,,,,,,,,,,,,-69.10592
1722535200000,2024-01-08,02:00:00 50400000,19.41911,45480.39,12.57203,NAN,9.631439,124.7426,8.270192,-73.57706,2.359478,0.5898694,NAN,NAN,13.41562,31,44.10995,,,,,,,,,,,,,,,,,,,-69.10592
1722536100000,2024-01-08,02:15:00 51300000,19.14062,45769.41,15.71214,NAN,9.586453,123.5757,8.225846,-70.93276,3.147959,0.7869897,NAN,NAN,13.42817,31,44.10991,,,,,,,,,,,,,,,,,,,-69.10593
1722537000000,2024-01-08,02:30:00 52200000,17.39794,46094.56,15.71355,NAN,9.054751,113.1289,8.170065,-67.30882,2.607593,0.6518983,NAN,NAN,13.42986,31,44.10991,,,,,,,,,,,,,,,,,,,-69.10593
1722537900000,2024-01-08,02:45:00 53100000,17.84727,45998.52,15.71225,NAN,9.178166,115.6184,8.17897,-67.92525,2.575643,0.6439106,NAN,NAN,13.43059,31,44.10991,,,,,,,,,,,,,,,,,,,-69.10593
1722538800000,2024-01-08,03:00:00 54000000,17.71078,39263.95,12.56838,NAN,8.757526,110.0443,8.182944,-68.12124,2.399288,0.5998219,NAN,NAN,13.42455,31,44.10991,,,,,,,,,,,,,,,,,,,-69.10593
1722539700000,2024-01-08,03:15:00 54900000,17.50531,46152.93,15.71176,NAN,8.828372,110.5357,8.15503,-66.46541,2.84768,0.7119201,NAN,NAN,13.43252,31,44.10991,,,,,,,,,,,,,,,,,,,-69.10583
1722540600000,2024-01-08,03:30:00 55800000,18.00288,46203.48,15.71163,NAN,9.407505,118.8766,8.193614,-68.79536,3.17558,0.7938951,NAN,NAN,13.43227,31,44.10991,,,,,,,,,,,,,,,,,,,-69.10583
1722541500000,2024-01-08,03:45:00 56700000,18.00295,46021.2,15.71082,NAN,9.579161,121.0385,8.207363,-69.59862,3.377719,0.8444299,NAN,NAN,13.41224,31,44.10991,,,,,,,,,,,,,,,,,,,-69.10583
1722542400000,2024-01-08,04:00:00 57600000,18.4082,36734.58,12.56659,NAN,9.580524,121.9214,8.240524,-71.61032,3.179413,0.7948532,NAN,NAN,13.38568,31,44.10991,,,,,,,,,,,,,,,,,,,-69.10583
1722543300000,2024-01-08,04:15:00 58500000,18.67338,45829.52,15.70864,NAN,9.486257,121.3108,8.214177,-70.15302,4.363785,1.090946,NAN,NAN,13.38834,31,44.10992,,,,,,,,,,,,,,,,,,,-69.10593
1722544200000,2024-01-08,04:30:00 59400000,20.67426,45635.64,15.70984,NAN,9.098122,120.6189,8.196525,-69.60146,4.469536,1.117384,NAN,NAN,13.38569,31,44.10992,,,,,,,,,,,,,,,,,,,-69.10593
1722545100000,2024-01-08,04:45:00 60300000,20.57207,45506.07,15.70919,NAN,9.025663,119.4065,8.196451,-69.57693,4.197975,1.049494,NAN,NAN,13.38472,31,44.10992,,,,,,,,,,,,,,,,,,,-69.10593
1722546000000,2024-01-08,05:00:00 61200000,19.61509,15279.21,12.56898,NAN,9.093077,118.295,8.217043,-70.54314,3.303473,0.8258682,NAN,NAN,13.37507,31,44.10992,,,,,,,,,,,,,,,,,,,-69.10593
1722546900000,2024-01-08,05:15:00 62100000,19.11384,45809.72,15.7077,NAN,8.993316,115.9323,8.175969,-68.04498,3.825561,0.9563902,NAN,NAN,13.39872,31,44.10989,,,,,,,,,,,,,,,,,,,-69.10593
1722547800000,2024-01-08,05:30:00 63000000,18.63856,45943.48,15.70808,NAN,8.95531,114.4918,8.173981,-67.82055,3.915982,0.9789954,NAN,NAN,13.40234,31,44.10989,,,,,,,,,,,,,,,,,,,-69.10593
1722548700000,2024-01-08,05:45:00 63900000,18.93634,45791.87,15.70523,NAN,8.919901,114.652,8.175652,-67.99152,4.450207,1.112552,NAN,NAN,13.42262,31,44.10989,,,,,,,,,,,,,,,,,,,-69.10593
1722549600000,2024-01-08,06:00:00 64800000,18.58318,16845.72,15.70515,NAN,9.008893,115.0927,8.180421,-68.17735,4.678132,1.169533,NAN,NAN,13.39582,31,44.10989,,,,,,,,,,,,,,,,,,,-69.10593
1722550500000,2024-01-08,06:15:00 65700000,18.25938,46017.66,15.70719,NAN,8.938701,113.5137,8.168096,-67.39529,5.050022,1.262506,NAN,NAN,13.38448,31,44.10991,,,,,,,,,,,,,,,,,,,-69.1059
1722551400000,2024-01-08,06:30:00 66600000,17.58858,46269.35,15.70863,NAN,8.985385,112.7347,8.158014,-66.6556,5.016027,1.254007,NAN,NAN,13.36662,31,44.10991,,,,,,,,,,,,,,,,,,,-69.1059
1722552300000,2024-01-08,06:45:00 67500000,18.05845,46132.63,15.71226,NAN,8.972994,113.5516,8.166964,-67.28152,4.742838,1.185709,NAN,NAN,13.34731,31,44.10991,,,,,,,,,,,,,,,,,,,-69.1059
1722553200000,2024-01-08,07:00:00 68400000,17.81586,46140.96,12.57101,NAN,9.004593,113.4384,8.190148,-68.56174,5.036479,1.25912,NAN,NAN,13.35672,31,44.10991,,,,,,,,,,,,,,,,,,,-69.1059
1722554100000,2024-01-08,07:15:00 69300000,18.0278,46165.68,15.70996,NAN,9.09696,115.0731,8.17887,-67.9615,4.219321,1.05483,NAN,NAN,13.36686,31,44.11008,,,,,,,,,,,,,,,,,,,-69.10596
1722555000000,2024-01-08,07:30:00 70200000,18.01391,46164.93,15.71375,NAN,9.113373,115.2442,8.182508,-68.16732,3.849483,0.9623706,NAN,NAN,13.34779,31,44.11008,,,,,,,,,,,,,,,,,,,-69.10596
1722555900000,2024-01-08,07:45:00 71100000,17.84041,46207.07,15.71542,NAN,9.142546,115.2518,8.185414,-68.29475,4.457781,1.114445,NAN,NAN,13.33911,31,44.11008,,,,,,,,,,,,,,,,,,,-69.10596
1722556800000,2024-01-08,08:00:00 72000000,17.49648,46238.58,12.57077,NAN,9.047709,113.3245,8.169007,-67.26981,4.747222,1.186805,NAN,NAN,13.28022,30,44.11008,,,,,,,,,,,,,,,,,,,-69.10596
1722557700000,2024-01-08,08:15:00 72900000,17.84233,46276.63,15.71801,NAN,9.094014,114.6754,8.179615,-67.95982,4.480296,1.120074,NAN,NAN,13.30122,30,44.10994,,,,,,,,,,,,,,,,,,,-69.10592
1722558600000,2024-01-08,08:30:00 73800000,17.48925,46270.16,15.72085,NAN,9.044678,113.2845,8.168513,-67.23996,5.046339,1.261585,NAN,NAN,13.27177,30,44.10994,,,,,,,,,,,,,,,,,,,-69.10592
1722559500000,2024-01-08,08:45:00 74700000,17.14963,46371.57,15.72174,NAN,9.069113,112.8918,8.166978,-67.0717,4.994448,1.248612,NAN,NAN,13.26452,30,44.10994,,,,,,,,,,,,,,,,,,,-69.10592
1722560400000,2024-01-08,09:00:00 75600000,17.44984,37220.46,12.57769,NAN,9.111497,114.0521,8.200621,-69.07668,5.30017,1.325042,NAN,NAN,13.25849,31,44.10994,,,,,,,,,,,,,,,,,,,-69.10592
1722561300000,2024-01-08,09:15:00 76500000,17.39667,46306.29,15.72533,NAN,9.093935,113.715,8.176511,-67.67776,4.647215,1.161804,NAN,NAN,13.25849,31,44.10994,,,,,,,,,,,,,,,,,,,-69.10589
1722562200000,2024-01-08,09:30:00 77400000,17.29996,46308.25,15.72659,NAN,9.070261,113.2008,8.172206,-67.40799,4.95791,1.239477,NAN,NAN,13.27129,31,44.10994,,,,,,,,,,,,,,,,,,,-69.10589
1722563100000,2024-01-08,09:45:00 78300000,17.33991,46310.1,15.72689,NAN,9.082379,113.4456,8.170298,-67.30729,4.839268,1.209817,NAN,NAN,13.25414,31,44.10994,,,,,,,,,,,,,,,,,,,-69.10589
1722564000000,2024-01-08,10:00:00 79200000,17.25549,46293.47,12.58325,NAN,9.071152,113.1268,8.202585,-69.14441,5.471794,1.367949,NAN,NAN,13.24908,32,44.10994,,,,,,,,,,,,,,,,,,,-69.10589
1722564900000,2024-01-08,10:15:00 80100000,16.99104,46374.93,15.72698,NAN,9.035772,112.1388,8.166805,-67.02629,5.259781,1.314945,NAN,NAN,13.26718,32,44.10988,,,,,,,,,,,,,,,,,,,-69.10595
1722565800000,2024-01-08,10:30:00 81000000,17.04424,46399.12,15.72686,NAN,9.045299,112.3779,8.166729,-67.03325,5.00598,1.251495,NAN,NAN,13.27008,32,44.10988,,,,,,,,,,,,,,,,,,,-69.10595
1722566700000,2024-01-08,10:45:00 81900000,16.82689,46418.91,15.72752,NAN,9.090903,112.4784,8.170096,-67.17718,4.734479,1.18362,NAN,NAN,13.26911,32,44.10988,,,,,,,,,,,,,,,,,,,-69.10595
1722567600000,2024-01-08,11:00:00 82800000,16.83713,46402.23,12.58192,NAN,9.136665,113.0615,8.202982,-69.06689,5.218539,1.304635,NAN,NAN,13.24884,32,44.10988,,,,,,,,,,,,,,,,,,,-69.10595
1722568500000,2024-01-08,11:15:00 83700000,17.16789,46361.56,15.72607,NAN,9.102695,113.3448,8.174361,-67.50097,4.566956,1.141739,NAN,NAN,13.26621,32,44.10996,,,,,,,,,,,,,,,,,,,-69.10585
1722569400000,2024-01-08,11:30:00 84600000,16.69619,46492.54,15.72896,NAN,9.12906,112.6883,8.168635,-67.06199,4.924127,1.231032,NAN,NAN,13.26525,32,44.10996,,,,,,,,,,,,,,,,,,,-69.10585
1722570300000,2024-01-08,11:45:00 85500000,16.69117,46476.92,15.73041,NAN,9.06541,111.8899,8.16609,-66.91523,4.918288,1.229572,NAN,NAN,13.26525,32,44.10996,,,,,,,,,,,,,,,,,,,-69.10585
1722571200000,2024-02-08,12:00:00 0,16.97698,46409.38,12.5836,NAN,8.895213,110.3619,8.177827,-67.65536,4.593038,1.14826,NAN,NAN,13.2416,32,44.10996,,,,,,,,,,,,,,,,,,,-69.10585
1722572100000,2024-02-08,12:15:00 900000,17.27656,46367.13,15.73079,NAN,8.884365,110.8537,8.156356,-66.48912,5.045133,1.261283,NAN,NAN,13.26573,32,44.10989,,,,,,,,,,,,,,,,,,,-69.10596
1722573000000,2024-02-08,12:30:00 1800000,17.51232,46254.46,15.73203,NAN,8.851063,110.9013,8.153976,-66.40831,4.661764,1.165441,NAN,NAN,13.26163,32,44.10989,,,,,,,,,,,,,,,,,,,-69.10596
1722573900000,2024-02-08,12:45:00 2700000,17.31892,46276.34,15.73095,NAN,8.905563,111.1954,8.155955,-66.47977,5.037243,1.259311,NAN,NAN,13.26114,32,44.10989,,,,,,,,,,,,,,,,,,,-69.10596
1722574800000,2024-02-08,01:00:00 3600000,17.60954,46183.8,12.58509,NAN,8.940178,112.2123,8.191958,-68.61748,4.609335,1.152334,NAN,NAN,13.22711,32,44.10989,,,,,,,,,,,,,,,,,,,-69.10596
1722575700000,2024-02-08,01:15:00 4500000,17.44022,46276.77,15.73086,NAN,8.940341,111.8716,8.160833,-66.78629,5.179902,1.294975,NAN,NAN,13.26018,32,44.10994,,,,,,,,,,,,,,,,,,,-69.10589
1722576600000,2024-02-08,01:30:00 5400000,17.57251,46228.15,15.73188,NAN,8.917169,111.8445,8.162187,-66.89469,5.182042,1.295511,NAN,NAN,13.26066,32,44.10994,,,,,,,,,,,,,,,,,,,-69.10589
1722577500000,2024-02-08,01:45:00 6300000,17.3133,46391.52,15.73109,NAN,8.722305,108.9182,8.144962,-65.84238,4.716959,1.17924,NAN,NAN,13.25945,32,44.10994,,,,,,,,,,,,,,,,,,,-69.10589
1722578400000,2024-02-08,02:00:00 7200000,16.97453,46323.16,12.58679,NAN,8.686005,107.7458,8.165974,-66.97505,6.148027,1.537007,NAN,NAN,13.23991,32,44.10994,,,,,,,,,,,,,,,,,,,-69.10589
1722579300000,2024-02-08,02:15:00 8100000,17.1019,46351.74,15.72973,NAN,8.653361,107.6168,8.139788,-65.49963,4.976253,1.244063,NAN,NAN,13.25994,32,44.10992,,,,,,,,,,,,,,,,,,,-69.10594
1722580200000,2024-02-08,02:30:00 9000000,16.63788,46520.21,15.73216,NAN,8.555508,105.5095,8.129167,-64.7843,5.052163,1.263041,NAN,NAN,13.25945,32,44.10992,,,,,,,,,,,,,,,,,,,-69.10594
1722581100000,2024-02-08,02:45:00 9900000,16.58759,46565.55,15.73266,NAN,8.405421,103.5655,8.116187,-64.02792,6.325999,1.5815,NAN,NAN,13.23894,32,44.10992,,,,,,,,,,,,,,,,,,,-69.10594
1722582000000,2024-02-08,03:00:00 10800000,16.31889,17928.52,12.58716,NAN,8.404139,103.0327,8.141733,-65.43378,4.558471,1.139618,NAN,NAN,13.23942,32,44.10992,,,,,,,,,,,,,,,,,,,-69.10594
1722582900000,2024-02-08,03:15:00 11700000,16.80432,46445.8,15.73293,NAN,8.489377,104.9963,8.128766,-64.79917,4.720523,1.180131,NAN,NAN,13.25849,32,44.10988,,,,,,,,,,,,,,,,,,,-69.10595
1722583800000,2024-02-08,03:30:00 12600000,17.17957,46359.51,15.73268,NAN,8.547575,106.4534,8.136265,-65.31346,5.657396,1.414349,NAN,NAN,13.25801,32,44.10988,,,,,,,,,,,,,,,,,,,-69.10595
1722584700000,2024-02-08,03:45:00 13500000,17.14783,46347.14,15.73246,NAN,8.574124,106.7142,8.13837,-65.42799,6.01,1.5025,NAN,NAN,13.25728,32,44.10988,,,,,,,,,,,,,,,,,,,-69.10595
1722585600000,2024-02-08,04:00:00 14400000,17.23288,46298.04,12.58564,NAN,8.435458,105.1559,8.154461,-66.37177,4.878972,1.219743,NAN,NAN,13.22036,32,44.10988,,,,,,,,,,,,,,,,,,,-69.10595
1722586500000,2024-02-08,04:15:00 15300000,16.9804,46399.03,15.73134,NAN,8.525909,105.7879,8.133693,-65.12144,5.206316,1.301579,NAN,NAN,13.25439,32,44.10993,,,,,,,,,,,,,,,,,,,-69.10593
1722587400000,2024-02-08,04:30:00 16200000,17.26073,46337.2,15.73328,NAN,8.118046,101.2599,8.109551,-63.79682,6.033624,1.508406,NAN,NAN,13.25245,32,44.10993,,,,,,,,,,,,,,,,,,,-69.10593
1722588300000,2024-02-08,04:45:00 17100000,17.51637,46294.48,15.73498,NAN,8.34277,104.5531,8.12406,-64.68714,7.779611,1.944903,NAN,NAN,13.23749,32,44.10993,,,,,,,,,,,,,,,,,,,-69.10593
1722589200000,2024-02-08,05:00:00 18000000,17.5556,16788.03,15.73345,NAN,7.981926,100.0803,8.12499,-64.74904,4.230184,1.057546,NAN,NAN,13.21601,31,44.10993,,,,,,,,,,,,,,,,,,,-69.10593
1722590100000,2024-02-08,05:15:00 18900000,17.30012,46324.63,15.73652,NAN,8.444483,105.3976,8.125342,-64.71302,4.029428,1.007357,NAN,NAN,13.2539,31,44.10986,,,,,,,,,,,,,,,,,,,-69.10592
1722591000000,2024-02-08,05:30:00 19800000,17.28017,46320.07,15.73538,NAN,8.433764,105.2214,8.124629,-64.66762,4.847197,1.211799,NAN,NAN,13.25149,31,44.10986,,,,,,,,,,,,,,,,,,,-69.10592
1722591900000,2024-02-08,05:45:00 20700000,17.45077,46280.22,15.73951,NAN,8.59706,107.6036,8.141496,-65.67609,4.471516,1.117879,NAN,NAN,13.25776,31,44.10986,,,,,,,,,,,,,,,,,,,-69.10592
1722592800000,2024-02-08,06:00:00 21600000,17.65589,39316.03,12.59135,NAN,8.675097,108.9834,8.181557,-68.02909,4.832273,1.208068,NAN,NAN,13.24715,31,44.10986,,,,,,,,,,,,,,,,,,,-69.10592
1722593700000,2024-02-08,06:15:00 22500000,17.45608,46265.39,15.73988,NAN,8.712976,109.0517,8.143279,-65.77995,4.31267,1.078168,NAN,NAN,13.28119,31,44.10987,,,,,,,,,,,,,,,,,,,-69.10592
1722594600000,2024-02-08,06:30:00 23400000,17.27861,46299.74,15.74142,NAN,8.721783,108.8078,8.141574,-65.64188,3.968048,0.9920121,NAN,NAN,13.29229,31,44.10987,,,,,,,,,,,,,,,,,,,-69.10592
1722595500000,2024-02-08,06:45:00 24300000,18.05811,46093.95,15.74178,NAN,8.668489,109.687,8.158649,-66.80283,3.750771,0.9376928,NAN,NAN,13.29349,31,44.10987,,,,,,,,,,,,,,,,,,,-69.10592
1722596400000,2024-02-08,07:00:00 25200000,17.85373,15713.15,15.74173,NAN,8.812569,111.1184,8.151999,-66.37199,3.644228,0.9110571,NAN,NAN,13.29736,31,44.10987,,,,,,,,,,,,,,,,,,,-69.10592
1722597300000,2024-02-08,07:15:00 26100000,18.47257,46048.55,15.73908,NAN,8.812281,112.3394,8.172795,-67.71238,3.078567,0.7696416,NAN,NAN,13.31787,31,44.1099,,,,,,,,,,,,,,,,,,,-69.10591
1722598200000,2024-02-08,07:30:00 27000000,18.54896,46010.13,15.74026,NAN,8.845682,112.9322,8.176427,-67.9416,2.702825,0.6757061,NAN,NAN,13.34683,31,44.1099,,,,,,,,,,,,,,,,,,,-69.10591
1722599100000,2024-02-08,07:45:00 27900000,18.32247,46059.58,15.7403,NAN,8.934057,113.582,8.177169,-67.93056,2.605991,0.6514978,NAN,NAN,13.34273,31,44.1099,,,,,,,,,,,,,,,,,,,-69.10591
1722600000000,2024-02-08,08:00:00 28800000,18.08813,15319.3,15.74202,NAN,8.929278,112.9483,8.203429,-69.39154,1.978812,0.494703,NAN,NAN,13.35069,32,44.1099,,,,,,,,,,,,,,,,,,,-69.10591
1722600900000,2024-02-08,08:15:00 29700000,17.70825,45692.41,15.74192,NAN,8.939042,112.1514,8.172111,-67.49694,1.531123,0.3827808,NAN,NAN,13.39172,32,44.10991,,,,,,,,,,,,,,,,,,,-69.10598
1722601800000,2024-02-08,08:30:00 30600000,17.7817,45734.65,15.74308,NAN,8.943507,112.3821,8.171131,-67.45721,1.670027,0.4175068,NAN,NAN,13.49405,32,44.10991,,,,,,,,,,,,,,,,,,,-69.10598
1722602700000,2024-02-08,08:45:00 31500000,17.86662,45770.9,15.74008,NAN,8.987885,113.1535,8.176815,-67.80573,1.36997,0.3424924,NAN,NAN,13.50926,32,44.10991,,,,,,,,,,,,,,,,,,,-69.10598
1722603600000,2024-02-08,09:00:00 32400000,17.67366,45611.96,12.59151,NAN,8.939886,112.0629,8.189458,-68.48799,1.132138,0.2830344,NAN,NAN,13.50588,30,44.10991,,,,,,,,,,,,,,,,,,,-69.10598
1722604500000,2024-02-08,09:15:00 33300000,17.75248,45657.85,15.74246,NAN,8.987048,112.8364,8.177276,-67.80502,1.005116,0.251279,NAN,NAN,13.42721,30,44.10994,,,,,,,,,,,,,,,,,,,-69.10593
1722605400000,2024-02-08,09:30:00 34200000,17.96563,45316.46,15.74096,NAN,8.948328,112.6507,8.174227,-67.68008,0.9485525,0.2371381,NAN,NAN,13.42745,30,44.10994,,,,,,,,,,,,,,,,,,,-69.10593
